成品布號,色系名稱,色系編號,OP否,DPF,標準樣L,L,CIE_DL,標準樣a,a,CIE_Da,標準樣b,b,CIE_Db,標準樣C,C,標準樣h,h,CMC_DE,配方料號1,配方濃度1,配方料號2,配方濃度2,配方料號3,配方濃度3,配方料號4,配方濃度4,配方料號5,配方濃度5,配方料號6,配方濃度6
SCK-4526,RE,6,N,0.9,34.79,34.85,0.06,35.88,36.34,0.46,21.1,21.62,0.52,,42.29,,30.75,0.33,1362,2.4,1722,0.75,1191,0.4,1565,0.21,無,0,無,0
SCK-4526,RE,6,N,0.9,34.79,34.9,0.1,35.88,36.35,0.47,21.1,21.61,0.51,,42.29,,30.73,0.33,1362,2.4,1722,0.74,1191,0.4,1565,0.21,無,0,無,0
SCK-4526,GR,1,N,0.9,91.13,90.34,-0.79,-12.14,-12.09,0.05,23.56,23.63,0.07,,26.54,,117.09,0.28,1183,0.092,1534,0.015,1580,0.0028,無,0,無,0,無,0
SW-80218C0,BL,1,Y,1.04,72.92,72.96,0.04,-1.39,-2.03,-0.64,-0.04,0.73,0.77,,2.16,,160.29,1.39,1534,0.1,1451,0.0415,1233,0.03,1183,0.015,無,0,無,0
SW-80218C0,BL,1,Y,1.04,72.92,72.7,-0.22,-1.39,-1.43,-0.04,-0.04,0.48,0.52,,1.51,,161.46,0.73,1534,0.097,1451,0.043,1233,0.03,1183,0.014,無,0,無,0
SW-80218C0,BL,1,Y,1.04,72.92,73.33,0.41,-1.39,-1.44,-0.05,-0.04,0.54,0.58,,1.54,,159.42,0.83,1534,0.092,1451,0.041,1233,0.0285,1183,0.013,無,0,無,0
SW-80218C0,BL,1,Y,1.04,72.92,73.33,0.41,-1.39,-1.46,-0.07,-0.04,0.33,0.37,,1.49,,167.25,0.55,1534,0.09,1451,0.04,1233,0.028,1183,0.012,無,0,無,0
SW-80218C0,BL,1,Y,1.04,72.92,73.19,0.27,-1.39,-1.7,-0.31,-0.04,-0.07,-0.03,,1.7,,182.51,0.44,1534,0.095,1451,0.04,1233,0.028,1183,0.012,無,0,無,0
SW-80218C0,BL,1,Y,1.04,72.92,66.53,-6.39,-1.39,0.06,1.45,-0.04,2.43,2.47,,2.43,,88.49,4.68,1534,0.12,1451,0.069,1233,0.05,1183,0.023,無,0,無,0
SW-80218C0,BL,1,Y,1.04,72.92,65.36,-7.56,-1.39,0,1.39,-0.04,2.25,2.29,,2.25,,89.95,4.72,1534,0.1,1451,0.055,1233,0.042,1183,0.018,無,0,無,0
SW-80218C0,BL,1,Y,1.04,72.92,70.5,-2.42,-1.39,0.01,1.4,-0.04,2.05,2.09,,2.05,,89.82,3.63,1534,0.094,1233,0.017,1451,0.0155,無,0,無,0,無,0
SW-80218C0,BL,1,Y,1.04,72.92,73.7,0.78,-1.39,-2.84,-1.45,-0.04,0.56,0.6,,2.9,,168.86,2.19,1534,0.096,1233,0.047,1451,0.022,無,0,無,0,無,0
SW-80218C0,BL,1,Y,1.04,72.92,73.52,0.6,-1.39,-1.26,0.13,-0.04,1.38,1.42,,1.87,,132.27,2,1534,0.09,1451,0.045,1233,0.03,1183,0.016,無,0,無,0
SW-80218C0,BL,1,Y,1.04,72.92,72.64,-0.28,-1.39,-1.52,-0.13,-0.04,0.89,0.93,,1.76,,149.66,1.31,1534,0.094,1451,0.043,1233,0.03,1183,0.015,無,0,無,0
SW-80218C0,BL,1,Y,1.04,72.92,72.46,-0.46,-1.39,-1.73,-0.34,-0.04,0.9,0.94,,1.95,,152.42,1.4,1534,0.097,1451,0.043,1233,0.03,1183,0.015,無,0,無,0
SW-80218C0,BL,1,Y,1.04,72.92,73.23,0.31,-1.39,-1.7,-0.31,-0.04,-0.1,-0.06,,1.7,,183.38,0.44,1534,0.094,1451,0.04,1233,0.028,1183,0.012,無,0,無,0
SW-80218C0,GR,3,Y,1.04,43.66,44.65,0.99,-3.61,-3.96,-0.34,8.39,8.4,0.01,,9.29,,115.21,0.62,1191,0.3,1565,0.3,1430,0.19,無,0,無,0,無,0
SW-80218C0,GR,3,Y,1.04,43.66,43.33,-0.33,-3.61,-2.99,0.63,8.39,7.86,-0.53,,8.41,,110.8,0.79,1191,0.315,1565,0.31,1430,0.21,無,0,無,0,無,0
SW-80218C0,GR,3,Y,1.04,43.66,44.3,0.64,-3.61,-3.96,-0.34,8.39,8.19,-0.2,,9.1,,115.78,0.56,1191,0.3,1565,0.3,1430,0.19,無,0,無,0,無,0
SW-80218C0,GR,3,Y,1.04,43.66,43.6,-0.06,-3.61,-2.78,0.84,8.39,8.2,-0.19,,8.66,,108.69,0.94,1191,0.31,1565,0.3,1430,0.21,無,0,無,0,無,0
SW-80218C0,GR,3,Y,1.04,43.66,43.6,-0.06,-3.61,-2.24,1.37,8.39,8.36,-0.03,,8.66,,105.02,1.57,1191,0.32,1565,0.3,1430,0.22,無,0,無,0,無,0
SW-80218C0,GR,3,Y,1.04,43.66,44.52,0.86,-3.61,-3.18,0.43,8.39,8.85,0.46,,9.4,,109.78,0.83,1191,0.3,1565,0.3,1430,0.19,無,0,無,0,無,0
SW-80218C0,GR,3,Y,1.04,43.66,44.81,1.15,-3.61,-4.1,-0.49,8.39,8,-0.39,,8.99,,117.17,0.92,1565,0.31,1191,0.3,1430,0.19,無,0,無,0,無,0
SW-80218C0,GR,3,Y,1.04,43.66,43.92,0.26,-3.61,-4.53,-0.92,8.39,8.32,-0.07,,9.47,,118.57,1.05,1565,0.32,1191,0.315,1430,0.195,無,0,無,0,無,0
SW-80218C0,GR,3,Y,1.04,43.66,42.93,-0.73,-3.61,-3.5,0.11,8.39,7.97,-0.42,,8.71,,113.72,0.52,1191,0.315,1565,0.315,1430,0.205,無,0,無,0,無,0
SW-80218C0,GR,3,Y,1.04,43.66,43.87,0.21,-3.61,-3.79,-0.18,8.39,8.57,0.18,,9.37,,113.87,0.25,1191,0.32,1565,0.31,1430,0.2,無,0,無,0,無,0
SCK-4137,GR,4,N,1.39,52.92,50.8,-2.12,-8.84,-8.63,0.21,7.48,6.82,-0.66,,11,,141.66,1.12,1565,0.312,1191,0.238,1724,0.153,1430,0.105,無,0,無,0
SCK-4137,GR,4,N,1.39,52.92,52.59,-0.33,-8.84,-8.76,0.08,7.48,7.14,-0.34,,11.3,,140.84,0.34,1565,0.28,1191,0.22,1430,0.095,1724,0.0138,無,0,無,0
SCK-4137,GR,4,N,1.39,52.92,53.52,0.6,-8.84,-8.8,0.04,7.48,7.63,0.15,,11.65,,139.09,0.31,1565,0.27,1191,0.22,1430,0.09,1724,0.014,無,0,無,0
SCK-4137,GR,4,N,1.39,52.92,52.58,-0.34,-8.84,-8.8,0.04,7.48,7.68,0.2,,11.68,,138.88,0.25,1565,0.28,1191,0.225,1430,0.095,1724,0.0138,無,0,無,0
SCK-4137,GR,4,N,1.39,52.92,52.63,-0.29,-8.84,-8.81,0.03,7.48,7.74,0.26,,11.73,,138.69,0.28,1565,0.28,1191,0.225,1430,0.095,1724,0.0138,無,0,無,0
SCK-3568ST,WH,1,N,0.69,97.3,96.12,-1.17,1.3,1.18,-0.13,-4.3,-1.76,2.55,,2.11,,303.82,2.92,1042,0.03,無,0,無,0,無,0,無,0,無,0
SCK-3568ST,WH,1,N,0.69,97.3,96.21,-1.09,1.3,2.25,0.94,-4.3,-6.61,-2.31,,6.98,,288.75,2.77,1053,0.05,1042,0.03,無,0,無,0,無,0,無,0
SCK-3568ST,WH,1,N,0.69,97.3,95.93,-1.37,1.3,3.02,1.72,-4.3,-9.71,-5.4,,10.17,,287.28,6.25,1053,0.1,1042,0.03,無,0,無,0,無,0,無,0
SCK-3568ST,WH,1,N,0.69,97.3,96.23,-1.06,1.3,1.98,0.68,-4.3,-4.83,-0.52,,5.22,,292.35,1.07,1042,0.03,1053,0.02,無,0,無,0,無,0,無,0
SCK-3568ST,WH,1,N,0.69,97.3,96.3,-1,1.3,1.62,0.32,-4.3,-3.46,0.84,,3.82,,295.09,1.14,1042,0.03,1053,0.01,無,0,無,0,無,0,無,0
SCK-3568ST,WH,1,N,0.69,97.3,96.26,-1.04,1.3,1.65,0.35,-4.3,-3.95,0.35,,4.28,,292.7,0.74,1042,0.03,1053,0.015,無,0,無,0,無,0,無,0
SCK-3568ST,WH,1,N,0.69,97.3,96.32,-0.98,1.3,1.65,0.35,-4.3,-3.83,0.48,,4.17,,293.32,0.82,1042,0.025,1053,0.017,無,0,無,0,無,0,無,0
SCK-3568ST,WH,1,N,0.69,97.3,96.48,-0.82,1.3,1.75,0.45,-4.3,-4.06,0.25,,4.42,,293.35,0.74,1042,0.04,1053,0.01,無,0,無,0,無,0,無,0
SCK-3568ST,WH,1,N,0.69,97.3,97.4,0.1,1.3,1.21,-0.09,-4.3,-3.95,0.36,,4.13,,287.04,0.41,1042,0.03,1053,0.003,無,0,無,0,無,0,無,0
SCK-3568ST,RW,4,N,0.69,34.53,34.25,-0.28,10.75,11.79,1.04,5.34,5.32,-0.02,,12.94,,24.28,0.97,1391,0.9,1576,0.57,1142,0.37,無,0,無,0,無,0
SCK-3568ST,RW,4,N,0.69,34.53,33.87,-0.65,10.75,10.39,-0.36,5.34,5.75,0.4,,11.87,,28.95,0.81,1391,0.86,1576,0.6,1142,0.39,無,0,無,0,無,0
SCK-3568ST,RW,4,N,0.69,34.53,33.44,-1.09,10.75,9.86,-0.89,5.34,5.92,0.58,,11.5,,30.96,1.45,1391,0.86,1576,0.627,1142,0.41,無,0,無,0,無,0
SCK-3568ST,RW,4,N,0.69,34.53,34.54,0.01,10.75,10.65,-0.1,5.34,5.41,0.07,,11.95,,26.93,0.15,1391,0.86,1576,0.6,1142,0.385,無,0,無,0,無,0
SCK-3568ST,RW,4,N,0.69,34.53,34.36,-0.17,10.75,10.68,-0.07,5.34,5.34,0,,11.94,,26.59,0.12,1391,0.87,1576,0.59,1142,0.38,無,0,無,0,無,0
SW-80352C01,GR,2,Y,0.69,55.38,55.8,0.42,-16.88,-16.56,0.31,0.33,-0.21,-0.54,,,,,0.54,1565,0.31,1142,0.066,1722,0.0084,1391,0.0052,無,0,無,0
SW-80352C01,GR,2,Y,0.69,55.38,55.37,-0.01,-16.88,-16.5,0.37,0.33,0.61,0.28,,,,,0.35,1565,0.32,1142,0.07,1722,0.0084,1391,0.005,無,0,無,0
SW-80352C01,GR,2,Y,0.69,55.38,54.73,-0.64,-16.88,-16.58,0.3,0.33,0.28,-0.06,,,,,0.35,1565,0.336,1142,0.073,1722,0.0088,1391,0.0052,無,0,無,0
SW-80352C01,GR,2,Y,0.69,55.38,56.31,0.93,-16.88,-16.29,0.59,0.33,0.27,-0.07,,,,,0.56,1565,0.325,1142,0.07,1722,0.0084,1391,0.0045,無,0,無,0
SW-80352C01,GR,2,Y,0.69,55.38,56.06,0.68,-16.88,-16.1,0.78,0.33,-0.39,-0.72,,,,,0.86,1565,0.33,1142,0.07,1722,0.0084,1391,0.004,無,0,無,0
SW-80352C01,GR,2,Y,0.69,55.38,55.84,0.46,-16.88,-15.89,0.99,0.33,0.33,0,,,,,0.68,1565,0.341,1142,0.0735,1722,0.0084,1391,0.004,無,0,無,0
SW-80352C01,GR,2,Y,0.69,55.38,55.11,-0.27,-16.88,-16.65,0.23,0.33,0.11,-0.23,,,,,0.27,1565,0.35,1142,0.075,1722,0.0084,1391,0.004,無,0,無,0
SW-80352C01,GR,2,Y,0.69,55.38,55.33,-0.04,-16.88,-17.04,-0.17,0.33,0.5,0.17,,,,,0.18,1565,0.35,1142,0.076,1722,0.0084,1391,0.003,無,0,無,0
SW-80352C01,GR,2,Y,0.69,55.38,55.36,-0.02,-16.88,-17.05,-0.18,0.33,0.62,0.28,,,,,0.27,1565,0.35,1142,0.076,1722,0.0084,1391,0.003,無,0,無,0
SW-80352C01,YE,3,Y,0.69,67.68,67.58,-0.09,7.92,8.24,0.32,66.15,66.62,0.46,,,,,0.24,1142,0.705,1722,0.107,1391,0.022,無,0,無,0,無,0
SW-80352C01,GY,2,Y,0.69,66.29,66,-0.29,-0.23,-0.19,0.04,-13.16,-13.07,0.09,,,,,0.14,1510,0.105,1111,0.072,1310,0.065,無,0,無,0,無,0
SW-80352C01,GY,2,Y,0.69,66.29,66.06,-0.23,-0.23,-0.16,0.07,-13.16,-13.09,0.07,,,,,0.14,1510,0.105,1310,0.0645,1111,0.017,無,0,無,0,無,0
SW-80352C01,OL,3,Y,0.69,62.78,62.53,-0.25,-7.28,-6.74,0.54,36.84,36.86,0.01,,,,,0.38,1191,0.41,1565,0.074,1391,0.059,無,0,無,0,無,0
SW-80352C01,OL,3,Y,0.69,62.78,63.24,0.47,-7.28,-7.36,-0.08,36.84,37.47,0.62,,,,,0.34,1191,0.41,1565,0.074,1391,0.056,無,0,無,0,無,0
SW-80352C01,OL,3,Y,0.69,62.78,62.88,0.1,-7.28,-7.67,-0.38,36.84,37.25,0.41,,,,,0.3,1191,0.43,1565,0.0777,1391,0.057,無,0,無,0,無,0
SW-80352C01,OL,3,Y,0.69,62.78,63.02,0.24,-7.28,-7.43,-0.14,36.84,36.84,-0.01,,,,,0.14,1191,0.41,1565,0.075,1391,0.057,無,0,無,0,無,0
SW-80352C01,OL,3,Y,0.69,62.78,63.02,0.25,-7.28,-7.42,-0.14,36.84,36.93,0.09,,,,,0.14,1191,0.41,1565,0.075,1391,0.057,無,0,無,0,無,0
SCK-4403,RE,6,N,1.04,36.01,36.06,0.05,50.74,50.94,0.2,27.48,27.82,0.34,,58.05,,28.64,0.19,1362,1.8,1383,1.8,1191,0.7,1565,0.016,無,0,無,0
SK-1083C0,GR,2,N,1.25,60.06,60.46,0.39,-3.78,-3.31,0.46,30.26,30.44,0.19,,,,,0.42,1191,0.282,1565,0.092,1391,0.068,1201,0.026,無,0,無,0
SK-1083C0,GR,2,N,1.25,60.06,60.02,-0.04,-3.78,-4.37,-0.6,30.26,30.72,0.46,,,,,0.49,1191,0.296,1565,0.0966,1391,0.066,1201,0.026,無,0,無,0
SK-1083C0,GR,2,N,1.25,60.06,59.66,-0.41,-3.78,-3.86,-0.09,30.26,30.34,0.08,,,,,0.19,1191,0.29,1565,0.096,1391,0.068,1201,0.026,無,0,無,0
SK-1083C0,GR,2,N,1.25,60.06,59.6,-0.46,-3.78,-3.92,-0.14,30.26,30.3,0.04,,,,,0.22,1191,0.29,1565,0.096,1391,0.068,1201,0.026,無,0,無,0
SCK-3583,GR,2,N,0.52,60.5,58.85,-1.64,-3.41,-2.65,0.76,29.98,29.92,-0.07,,30.04,,95.06,0.91,1191,0.277,1565,0.082,1391,0.062,1201,0.027,無,0,無,0
SCK-3583,GR,2,N,0.52,60.5,57.67,-2.83,-3.41,-3.3,0.11,29.98,29.52,-0.47,,29.7,,96.38,1.2,1191,0.29,1565,0.086,1391,0.062,1201,0.027,無,0,無,0
SCK-3583,GR,2,N,0.52,60.5,57.71,-2.79,-3.41,-3.28,0.13,29.98,29.71,-0.27,,29.89,,96.3,1.18,1191,0.305,1565,0.09,1391,0.065,1201,0.0283,無,0,無,0
SCK-3583,GR,2,N,0.52,60.5,57.41,-3.09,-3.41,-3.4,0.01,29.98,29.71,-0.27,,29.9,,96.53,1.29,1191,0.305,1565,0.09,1391,0.065,1201,0.0283,無,0,無,0
SCK-3344,CO,5,N,1.04,27.49,27.74,0.25,4.38,4.75,0.37,7.44,7.61,0.17,,8.97,,58.03,0.54,1862,0.72,1191,0.62,1430,0.52,1722,0.098,無,0,無,0
SCK-3344,CO,5,N,1.04,27.49,26.77,-0.73,4.38,6.58,2.2,7.44,6.71,-0.73,,9.4,,45.56,4.15,1576,0.77,1191,0.73,1430,0.68,1722,0.205,無,0,無,0
SCK-3344,CO,5,N,1.04,27.49,26.73,-0.77,4.38,7.56,3.18,7.44,7.27,-0.17,,10.49,,43.88,5.11,1430,0.9,1191,0.86,1565,0.77,1722,0.15,無,0,無,0
SCK-3344,CO,5,N,1.04,27.49,26.01,-1.48,4.38,6.67,2.28,7.44,5.99,-1.45,,8.96,,41.96,5.1,1430,0.81,1191,0.78,1593,0.65,1722,0.16,無,0,無,0
SCK-3344,CO,5,N,1.04,27.49,27.2,-0.29,4.38,5.13,0.74,7.44,8.58,1.14,,10,,59.15,1.22,1191,0.95,1565,0.84,1430,0.8,1722,0.165,無,0,無,0
SCK-3344,CO,5,N,1.04,27.49,27.06,-0.43,4.38,3.99,-0.39,7.44,9.17,1.73,,10,,66.48,2.44,1191,1,1565,0.88,1430,0.75,1722,0.18,無,0,無,0
SCK-3344,CO,5,N,1.04,27.49,27.26,-0.24,4.38,4.1,-0.28,7.44,8.16,0.71,,9.13,,63.32,1.19,1191,0.9,1565,0.88,1430,0.75,1722,0.18,無,0,無,0
SCK-3344,CO,5,N,1.04,27.49,27.45,-0.05,4.38,4.3,-0.08,7.44,7.76,0.32,,8.88,,61,0.47,1565,0.88,1191,0.86,1430,0.75,1722,0.18,無,0,無,0
SCK-3344,CO,5,N,1.04,27.49,27.5,0,4.38,4.29,-0.09,7.44,7.69,0.24,,8.8,,60.84,0.4,1565,0.88,1191,0.85,1430,0.75,1722,0.18,無,0,無,0
SCK-2925,BR,4,Y,1.39,41.23,40.85,-0.38,3.31,4.09,0.78,7.34,7.08,-0.27,,8.17,,60.01,1.4,1576,0.29,1391,0.22,1191,0.19,1201,0.057,無,0,無,0
SCK-2925,BR,4,Y,1.39,41.23,41.14,-0.09,3.31,3.24,-0.07,7.34,7.24,-0.1,,7.93,,65.91,0.13,1576,0.29,1391,0.2,1191,0.19,1201,0.057,無,0,無,0
SCK-2925,BR,4,Y,1.39,41.23,41.08,-0.14,3.31,3.29,-0.02,7.34,7.34,-0.01,,8.04,,65.85,0.08,1576,0.285,1391,0.2,1191,0.19,1201,0.057,無,0,無,0
SCK-2925,BL,3,Y,1.39,63.46,64.17,0.71,-15.22,-14.8,0.42,-4.29,-3.96,0.33,,15.32,,194.99,0.48,1510,0.14,1111,0.06,1310,0.013,無,0,無,0,無,0
SCK-2925,BL,3,Y,1.39,63.46,64.32,0.86,-15.22,-14.75,0.46,-4.29,-4.24,0.05,,15.35,,196.03,0.48,1510,0.14,1111,0.06,1310,0.013,無,0,無,0,無,0
SCK-2925,BL,3,Y,1.39,63.46,63.51,0.05,-15.22,-15.28,-0.06,-4.29,-4.11,0.18,,15.82,,195.05,0.17,1510,0.14,1111,0.063,1310,0.013,無,0,無,0,無,0
SCK-2925,GY,3,Y,1.39,78.22,77.5,-0.72,-1.76,-2.03,-0.27,0.97,0.91,-0.06,,2.23,,155.87,0.46,1310,0.021,1111,0.02,1510,0.018,無,0,無,0,無,0
SCK-2925,GY,3,Y,1.39,78.22,77.34,-0.89,-1.76,-2.23,-0.48,0.97,0.5,-0.47,,2.29,,167.36,0.95,1310,0.021,1111,0.02,1510,0.017,無,0,無,0,無,0
SCK-2925,GY,3,Y,1.39,78.22,77.3,-0.93,-1.76,-1.34,0.42,0.97,0.96,-0.01,,1.64,,144.41,0.66,1310,0.022,1111,0.02,1510,0.016,無,0,無,0,無,0
SCK-2925,GY,3,Y,1.39,78.22,77.57,-0.66,-1.76,-1.53,0.23,0.97,1.03,0.06,,1.84,,146.03,0.4,1310,0.022,1111,0.02,1510,0.0155,無,0,無,0,無,0
SCK-2925,GY,3,Y,1.39,78.22,77.73,-0.49,-1.76,-1.49,0.27,0.97,1.1,0.13,,1.85,,143.53,0.44,1310,0.0215,1111,0.02,1510,0.0155,無,0,無,0,無,0
SCK-2925,GY,3,Y,1.39,78.22,77.85,-0.38,-1.76,-1.65,0.11,0.97,1.23,0.26,,2.06,,143.27,0.4,1310,0.021,1111,0.02,1510,0.0155,無,0,無,0,無,0
SCK-2925,GY,3,Y,1.39,78.22,77.97,-0.26,-1.76,-1.78,-0.02,0.97,1,0.03,,2.04,,150.52,0.11,1310,0.021,1111,0.02,1510,0.0155,無,0,無,0,無,0
SCK-4243ST,BR,4,N,2.5,45.65,45.98,0.33,2.89,3.38,0.49,5.35,4.7,-0.65,,5.79,,54.33,1.28,1576,0.2,1391,0.15,1191,0.11,1201,0.0358,無,0,無,0
SCK-4243ST,BR,4,N,2.5,45.65,45.92,0.27,2.89,3.04,0.15,5.35,4.98,-0.37,,5.83,,58.61,0.59,1576,0.2,1391,0.145,1191,0.115,1201,0.036,無,0,無,0
SCK-4243ST,BR,4,N,2.5,45.65,45.65,-0.01,2.89,2.83,-0.05,5.35,5.25,-0.1,,5.96,,61.63,0.12,1576,0.2,1391,0.145,1191,0.12,1201,0.036,無,0,無,0
SCK-4243ST,BR,4,N,2.5,45.65,45.9,0.25,2.89,2.91,0.02,5.35,5.26,-0.09,,6.01,,61.04,0.17,1576,0.2,1391,0.145,1191,0.12,1201,0.036,無,0,無,0
SCK-4243ST,PU,3,N,2.5,66.99,67.05,0.06,11.42,10.56,-0.85,-23.19,-22.57,0.63,,24.92,,295.08,0.66,1383,0.048,1580,0.045,1681,0.008,無,0,無,0,無,0
SCK-4243ST,PU,3,N,2.5,66.99,66.81,-0.18,11.42,10.8,-0.62,-23.19,-22.86,0.34,,25.28,,295.29,0.48,1383,0.048,1580,0.045,1681,0.008,無,0,無,0,無,0
SCK-4243ST,PU,3,N,2.5,66.99,67,0.01,11.42,11.36,-0.06,-23.19,-22.99,0.2,,25.64,,296.29,0.11,1383,0.048,1580,0.045,1681,0.008,無,0,無,0,無,0
SCK-4243ST,PU,3,N,2.5,66.99,67.11,0.13,11.42,11.25,-0.16,-23.19,-22.82,0.38,,25.44,,296.25,0.22,1383,0.048,1580,0.045,1681,0.008,無,0,無,0,無,0
SCK-4243ST,PU,3,N,2.5,66.99,67.07,0.08,11.42,11.27,-0.14,-23.19,-22.82,0.37,,25.45,,296.29,0.22,1383,0.0456,1580,0.0427,1681,0.0076,無,0,無,0,無,0
SCK-4243ST,PU,3,N,2.5,66.99,66.77,-0.22,11.42,11.75,0.34,-23.19,-22.99,0.21,,25.82,,297.08,0.36,1383,0.0433,1580,0.0405,1681,0.0075,無,0,無,0,無,0
SCK-4243ST,PU,3,N,2.5,66.99,67.09,0.1,11.42,11.44,0.02,-23.19,-23.2,-0.01,,25.87,,296.24,0.04,1383,0.0433,1580,0.0405,1681,0.0075,無,0,無,0,無,0
SK-1216C0,GY,2,N,0.83,71.98,71.49,-0.49,2.34,2.14,-0.2,5,5.37,0.37,,5.78,,68.26,0.6,1534,0.155,1233,0.112,1451,0.08,無,0,無,0,無,0
SK-1216C0,GY,2,N,0.83,71.98,71.06,-0.91,2.34,2.33,-0.01,5,5.33,0.33,,5.82,,66.41,0.52,1534,0.155,1233,0.11,1451,0.082,無,0,無,0,無,0
SK-1216C0,GY,2,N,0.83,71.98,71.65,-0.33,2.34,2.41,0.07,5,5.36,0.37,,5.88,,65.83,0.42,1534,0.147,1233,0.104,1451,0.078,無,0,無,0,無,0
SK-1216C0,GY,2,N,0.83,71.98,72,0.02,2.34,2.49,0.15,5,4.87,-0.13,,5.47,,62.91,0.3,1534,0.147,1233,0.1,1451,0.08,無,0,無,0,無,0
SK-1216C0,GY,2,N,0.83,71.98,72.05,0.08,2.34,2.48,0.15,5,4.86,-0.13,,5.46,,62.93,0.3,1534,0.147,1233,0.1,1451,0.08,無,0,無,0,無,0
SW-8374C0,GR,2,N,1.04,72.82,72.82,0,-9.06,-9.45,-0.39,5.86,5.29,-0.57,,10.83,,150.78,0.72,1534,0.21,1233,0.075,1183,0.043,無,0,無,0,無,0
SW-8374C0,GR,2,N,1.04,72.82,73.14,0.32,-9.06,-9.27,-0.21,5.86,6.34,0.48,,11.24,,145.63,0.48,1534,0.21,1233,0.07,1183,0.045,無,0,無,0,無,0
SW-8374C0,GR,2,N,1.04,72.82,73.36,0.54,-9.06,-9.23,-0.17,5.86,6.88,1.02,,11.51,,143.3,0.99,1534,0.21,1233,0.07,1183,0.045,無,0,無,0,無,0
SW-8374C0,GR,2,N,1.04,72.82,73.21,0.4,-9.06,-9.23,-0.17,5.86,6.32,0.46,,11.19,,145.63,0.46,1534,0.2,1233,0.072,1183,0.047,無,0,無,0,無,0
SW-8374C0,GR,2,N,1.04,72.82,73.29,0.47,-9.06,-9.24,-0.18,5.86,6.28,0.42,,11.17,,145.8,0.44,1534,0.2,1233,0.072,1183,0.046,無,0,無,0,無,0
SW-8374C0,BL,6,N,1.04,42.85,42.57,-0.28,-1.62,-1.68,-0.06,-35.85,-36.28,-0.43,,36.32,,267.35,0.24,1585,1.15,1567,0.56,1430,0.14,無,0,無,0,無,0
SW-8374C0,BL,6,N,1.04,42.85,42.44,-0.41,-1.62,-1.61,0.01,-35.85,-36.3,-0.45,,36.34,,267.45,0.29,1585,1.15,1567,0.56,1430,0.13,無,0,無,0,無,0
SW-8374C0,BL,6,N,1.04,42.85,43.3,0.45,-1.62,-2.05,-0.43,-35.85,-35.96,-0.11,,36.02,,266.73,0.39,1585,1.15,1567,0.56,1430,0.12,無,0,無,0,無,0
SW-8374C0,BL,6,N,1.04,42.85,42.96,0.11,-1.62,-1.87,-0.25,-35.85,-36.14,-0.29,,36.19,,267.03,0.23,1585,1.15,1567,0.56,1430,0.125,無,0,無,0,無,0
SW-8374C0,RE,7,N,1.04,40.39,39,-1.39,55.75,52.6,-3.16,16.58,16.48,-0.1,,55.12,,17.4,1.41,1384,2.6,1362,2.5,1201,0.25,1565,0.017,無,0,無,0
SW-8374C0,RE,7,N,1.04,40.39,40.82,0.44,55.75,56.3,0.54,16.58,16.81,0.23,,58.75,,16.63,0.31,1362,2.5,1384,2.1,1201,0.12,1565,0.0045,無,0,無,0
SW-8374C0,RE,7,N,1.04,40.39,38.86,-1.53,55.75,52.99,-2.77,16.58,17.01,0.42,,55.65,,17.79,1.42,1362,2.5,1384,2.4,1201,0.25,1565,0.015,無,0,無,0
SW-8374C0,RE,7,N,1.04,40.39,39.96,-0.43,55.75,53.33,-2.43,16.58,16.79,0.21,,55.91,,17.48,1.01,1362,3,1384,2,1201,0.23,1565,0.015,無,0,無,0
SW-8374C0,RE,7,N,1.04,40.39,39.85,-0.54,55.75,55.07,-0.68,16.58,17.88,1.3,,57.9,,17.99,0.91,1362,3,1384,2,1201,0.2,1565,0.01,無,0,無,0
SW-8374C0,RE,7,N,1.04,40.39,39.61,-0.78,55.75,55.14,-0.61,16.58,16.96,0.38,,57.69,,17.1,0.55,1362,3,1384,2.6,1201,0.16,1565,0.005,無,0,無,0
SW-8374C0,RE,7,N,1.04,40.39,39.23,-1.16,55.75,55.86,0.1,16.58,17.99,1.41,,58.69,,17.85,1.01,1362,3,1384,2.6,1201,0.14,無,0,無,0,無,0
SW-8374C0,RE,7,N,1.04,40.39,39.05,-1.34,55.75,55.72,-0.03,16.58,18.05,1.46,,58.57,,17.94,1.1,1362,3,1384,2.6,1360,0.25,1201,0.12,無,0,無,0
SW-8374C0,RE,7,N,1.04,40.39,40.41,0.02,55.75,56.45,0.7,16.58,17.93,1.35,,59.23,,17.62,0.75,1362,2.8,1384,2.35,1201,0.14,1565,0.004,無,0,無,0
SW-8374C0,RE,7,N,1.04,40.39,40.82,0.43,55.75,56.28,0.53,16.58,16.7,0.12,,58.71,,16.53,0.3,1362,2.55,1384,2.1,1201,0.125,1565,0.003,無,0,無,0
SW-8374C0,RE,7,N,1.04,40.39,40.76,0.37,55.75,56.25,0.49,16.58,16.84,0.26,,58.72,,16.67,0.28,1362,2.5,1384,2.1,1201,0.12,1565,0.0045,無,0,無,0
SCW-837AM1,PU,5,N,1,31.14,31.98,0.84,26.26,26.95,0.69,-7.39,-7.01,0.38,27.28,27.85,344.27,345.42,0.71,1384,2,1565,0.44,1142,0.075,無,0,無,0,無,0
SCW-837AM1,PU,5,N,1,31.14,32.57,1.43,26.26,27.23,0.97,-7.39,-7.25,0.15,27.28,28.18,344.27,345.1,1.03,1384,1.9,1565,0.42,1142,0.07,無,0,無,0,無,0
